"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006128",2.00913377783891,0,2.41561505300031,0,1,NA
"ENSG00000006194",1207.17657250125,-0.385211171715599,0.0698988321426288,-5.51098151296111,0.0000000356838205535611,0.00000028564378685836
"ENSG00000006210",10.6233191657973,0.119014519118247,0.696931089684793,0.170769421654119,0.864405073832769,0.933100266267502
"ENSG00000006282",2225.7190554217,-0.0063835614655582,0.0469515828616325,-0.135960516695906,0.891852494169396,0.949733247925263
"ENSG00000006283",272.346532289883,-1.18331362388659,0.14884208613564,-7.95012791481728,1.8631903277192e-15,2.79055481417708e-14
"ENSG00000006327",4378.71222990339,0.233502412924241,0.0764121240188352,3.05582937161495,0.0022443894006469,0.00799006502950506
"ENSG00000006377",61.3631332450329,-2.23085016504544,1.45232847689236,-1.536050694137,0.124525947622745,0.240083348099973
"ENSG00000006432",1106.0253383714,0.193159832897643,0.0808445988749379,2.38927319308555,0.0168817438257202,0.0462425175558349
"ENSG00000006451",1419.19607288619,0.220371860125264,0.0781332744053856,2.82046108783167,0.00479546891000733,0.0155144756378303
"ENSG00000006453",2400.77613657681,-0.262266570437466,0.0576983909285433,-4.54547460018895,0.00000548116070865492,0.0000326297256627147
"ENSG00000006459",496.871939430882,-0.297359471713718,0.122372016363057,-2.42996299767999,0.0151003643761674,0.0419341543555069
"ENSG00000006468",364.101353204138,1.03699839067005,0.143591295951216,7.22187500154859,5.12755957453606e-13,6.54438524644734e-12
"ENSG00000006530",1979.48819418497,0.0604872016866146,0.0748645010496065,0.807955717844626,0.419116074438928,0.588039144686287
"ENSG00000006534",4279.82728231233,-0.212360970114416,0.0619526395228118,-3.42779535706824,0.000608503973139592,0.0024892658191694
"ENSG00000006555",0.232829637084252,1.02210634233981,5.26764854491342,0.194034650114762,0.846148750595545,NA
"ENSG00000006576",1290.5898559871,-0.09397621559785,0.0817552583756234,-1.14948221637412,0.250357195626422,0.409407436587809
"ENSG00000006606",37.6782050062413,-0.456951868173066,0.272464520867464,-1.67710594655861,0.09352176618305,0.191073840847813
"ENSG00000006607",1345.63890552169,-0.52721380435068,0.118001171185323,-4.46786925125242,0.00000790025661130815,0.0000458392792119885
"ENSG00000006611",49.8604361723248,-0.0152284616986744,0.287268784972605,-0.0530111954214818,0.957722987600871,0.986929887860165
"ENSG00000006625",1755.72055474877,-0.168606665519555,0.06707670485648,-2.51363965895928,0.0119492455680884,0.0343460100083279
"ENSG00000006634",1462.47308769473,-0.0941191315341574,0.0841628867879245,-1.11829732945497,0.263440027125604,0.42381717534646
"ENSG00000006638",36.3297660216869,-0.335406777305476,0.382232254298346,-0.877494699972858,0.380217996338306,0.550348425881783
"ENSG00000006652",1431.89774303904,-0.640528117415829,0.0529214094309357,-12.1033835701549,1.01346097703512e-33,3.98853735353439e-32
"ENSG00000006659",0,NA,NA,NA,NA,NA
"ENSG00000006695",946.164317722711,0.0418454274047672,0.076648335196765,0.545940460381106,0.585106864980971,0.734613385376596
"ENSG00000006704",785.148330962987,0.344592162549913,0.0650978242947639,5.29345129861169,0.000000120029217946218,0.000000908511534566225
"ENSG00000006712",3629.48800714796,0.227993475122398,0.0470937126891234,4.84127205318119,0.00000129010605565313,0.00000850273735320546
"ENSG00000006715",2239.59814004712,0.210203028442152,0.0606641590034159,3.46502831153261,0.000530175662732214,0.0021966323312699
"ENSG00000006740",367.486134270702,-0.503322618851619,0.134699443230654,-3.73663473864364,0.000186499532731008,0.000848145972072347
"ENSG00000006744",5355.57478200067,0.017630245098872,0.0562303561884814,0.313536073642789,0.753873418461147,0.861674129786117
"ENSG00000006747",42.0873364578321,-0.595023295034536,0.528397122766344,-1.12609109587763,0.260126962546367,0.420418965344675
"ENSG00000006756",653.843719086703,0.565888447937983,0.102634689542581,5.51361776861234,0.0000000351531619277835,0.000000281532608154031
"ENSG00000006757",343.515406777967,-0.418225639428462,0.12963782341366,-3.22610815590408,0.00125485927716512,0.00475692631734547
"ENSG00000006788",0,NA,NA,NA,NA,NA
"ENSG00000006831",4758.51595349455,-0.249526885198373,0.0297659075890208,-8.38297587439972,5.16060565119519e-17,8.70126658366142e-16
